Transaction ID,Date,Type,Amount,Account,Description,Vendor
c693e819-99dc-43d9-a638-78e938d47894,2023-07-23,Transfer,8660.67,ACCT-9807,Transfer - Services,123 Cleaning Services
182206f9-0004-452f-8f2d-844f30b91db3,2023-07-23,Payment,7975.54,ACCT-3321,Payment - Equipment,XYZ Tech Solutions
4970fca3-177f-4045-9117-e392400c3836,2023-07-24,Withdrawal,5976.68,ACCT-8537,Withdrawal - Office Supplies,XYZ Tech Solutions
6b8fb5d1-61a2-4904-91b3-79e911a60d4c,2023-07-24,Transfer,4446.49,ACCT-5641,Transfer - Services,XYZ Tech Solutions
01c01a5e-fc10-4e56-8e00-63d4ae7eb5db,2023-07-24,Deposit,3181.01,ACCT-1328,Deposit - Miscellaneous,ABC Office Supplies
23aacc00-5ec9-4a07-8698-0d3f6a022fb8,2023-07-25,Transfer,2129.17,ACCT-2913,Transfer - Equipment,ABC Office Supplies
f3d7a04d-29d2-42d8-8489-ed89b0c01370,2023-07-26,Deposit,8822.15,ACCT-2285,Deposit - Equipment,123 Cleaning Services
c2b761af-0480-4826-8bc2-9d844f173c64,2023-07-26,Withdrawal,1084.56,ACCT-4342,Withdrawal - Services,ABC Office Supplies
c8cc019d-8147-4e15-b0f5-1b2e11ce5bcf,2023-07-26,Payment,1137.2,ACCT-2046,Payment - Office Supplies,ABC Office Supplies
758d311a-102a-4217-9e96-7f30f99141c2,2023-07-26,Withdrawal,6279.29,ACCT-3815,Withdrawal - Miscellaneous,XYZ Tech Solutions
0f826416-e86a-40ca-a717-6317940d0065,2023-07-27,Withdrawal,1274.4,ACCT-6885,Withdrawal - Miscellaneous,ABC Office Supplies
1746cbb0-5065-49fa-8e06-701dc352b9f2,2023-07-27,Purchase,1350.17,ACCT-3944,Purchase - Equipment,ABC Office Supplies
d849d146-e844-45b7-adac-58c60c90c90d,2023-07-28,Payment,2309.06,ACCT-5493,Payment - Equipment,123 Cleaning Services
b1044a3c-0fb2-41ba-9360-caa48ed12d82,2023-07-28,Payment,3747.92,ACCT-8147,Payment - Equipment,XYZ Tech Solutions
0ee8b8df-0a47-4f61-98ed-89d51ab2df99,2023-07-28,Payment,1059.92,ACCT-8120,Payment - Office Supplies,123 Cleaning Services
5c5e523e-467c-4115-be85-edc4d58f178d,2023-07-29,Withdrawal,2238.02,ACCT-8964,Withdrawal - Office Supplies,XYZ Tech Solutions
9bbb2e58-ff2c-4d25-bf05-c78a6629b455,2023-07-29,Payment,8330.8401,ACCT-6067,Payment - Services,ABC Office Supplies
cc89a950-099c-424c-a801-9fedfe096d8f,2023-07-30,Payment,2579.44,ACCT-6445,Payment - Office Supplies,XYZ Tech Solutions
14350858-61e7-4e27-8897-8414c779d307,2023-07-30,Transfer,5422.91,ACCT-1841,Transfer - Office Supplies,123 Cleaning Services
987ed45d-5662-4081-8b14-bac77bbcaeb7,2023-07-31,Deposit,7476.55,ACCT-3299,Deposit - Office Supplies,123 Cleaning Services
8cc7a187-3e4b-4332-b7f3-a79dd1aa9001,2023-07-31,Deposit,3478.23,ACCT-8990,Deposit - Miscellaneous,XYZ Tech Solutions
0bd4654b-6f2e-48e4-bc7a-d06e8ae67367,2023-07-31,Transfer,2920.2,ACCT-6878,Transfer - Services,XYZ Tech Solutions
e8da27b8-65b2-41d9-ab9d-b5fb851ab894,2023-07-31,Deposit,4635.15,ACCT-7184,Deposit - Equipment,ABC Office Supplies
9475c814-d690-458c-9072-a8fae1e327ba,2023-08-01,Payment,2082.93,ACCT-3476,Office Rent,Prime Office Rentals
44c479c9-8e96-4361-9019-7823309bc415,2023-08-01,Purchase,7592.7159,ACCT-9398,Purchase - Office Supplies,XYZ Tech Solutions
49d7208e-b1b0-49cc-9ae1-2418b1cfb2cc,2023-08-01,Withdrawal,4679.33,ACCT-5390,Withdrawal - Office Supplies,123 Cleaning Services
de9c44a0-2ab2-4dcf-a9ab-4c845749fc88,2023-08-01,Purchase,1963.42,ACCT-4882,Purchase - Equipment,123 Cleaning Services
5e657cdc-ca35-4941-b85d-6b84fcb87a13,2023-08-01,Purchase,9586.5,ACCT-8416,Purchase - Services,123 Cleaning Services
f86db8b0-f795-41a9-be7e-e652a8873746,2023-08-01 00:24,Purchase,9586.5,ACCT-8416,Purchase - Services,123 Cleaning Services
40ecca08-e7f8-4691-838c-b3887457344e,2023-08-02,Payment,3800.0,ACCT-5767,Payment - Miscellaneous,ABC Office Supplies
e09e81c1-3eef-4822-84af-f3727babf386,2023-08-02,Payment,4257.03,ACCT-8571,Payment - Services,ABC Office Supplies
d82db9c9-bb7c-4e42-9ada-e91ba6b7e154,2023-08-02,Withdrawal,5409.231,ACCT-5585,Withdrawal - Equipment,123 Cleaning Services
675db565-b07c-40b5-a450-6dd618a040f2,2023-08-03,Payment,1478.86,ACCT-5455,Payment - Office Supplies,XYZ Tech Solutions
35b023d1-fd3d-4c0e-a655-cd0724af7284,2023-08-03,Withdrawal,4426.26,ACCT-3161,Withdrawal - Office Supplies,XYZ Tech Solutions
8dc8a0cc-6b21-427f-8184-04568fcdc901,2023-08-03,Transfer,5413.08,ACCT-5534,Transfer - Miscellaneous,123 Cleaning Services
7855a4cf-0d53-4362-89d7-2b6b61391c4e,2023-08-04,Deposit,2968.81,ACCT-1913,Deposit - Miscellaneous,ABC Office Supplies
41df4806-b926-41de-93c9-3ce90466fa6c,2023-08-04,Deposit,9725.52,ACCT-1757,Deposit - Services,XYZ Tech Solutions
de7e3b77-01fb-440b-a4fe-7f855338f69d,2023-08-04,Transfer,1981.9,ACCT-1433,Transfer - Office Supplies,123 Cleaning Services
3e462e37-a62b-4654-bc50-f6e89a52ae94,2023-08-05,Purchase,3937.45374,ACCT-8952,Purchase - Office Supplies,ABC Office Supplies
dae8f742-dc9d-4e52-8239-b22591b3ca25,2023-08-06,Deposit,3563.32,ACCT-2257,Deposit - Office Supplies,123 Cleaning Services
a2d3a7a8-d741-462c-8ac1-3a6c5aa6a54c,2023-08-07,Transfer,3227.66,ACCT-5490,Transfer - Miscellaneous,123 Cleaning Services
60743855-e57a-4a97-938f-2a01a60db00a,2023-08-07,Purchase,2364.93,ACCT-1567,Purchase - Services,ABC Office Supplies
09a1938c-910b-48a7-a746-77e3af0adce8,2023-08-07,Deposit,1725.88,ACCT-4036,Deposit - Services,123 Cleaning Services
7f6b83e6-bc1d-4015-a5da-fc66ff75723e,2023-08-07,Purchase,2812.82,ACCT-6321,Purchase - Services,ABC Office Supplies
9fd6de98-1eb5-4264-97d2-b2d8f5cdf516,2023-08-07,Withdrawal,3265.86,ACCT-6875,Withdrawal - Office Supplies,XYZ Tech Solutions
8eaabcc2-9d1f-49d0-83ae-1d0ddb47771c,2023-08-07,Purchase,1913.08,ACCT-4574,Purchase - Office Supplies,123 Cleaning Services
681dc49a-78a6-4668-b656-0a10707b7170,2023-08-07,Purchase,1534.82,ACCT-4474,Purchase - Services,ABC Office Supplies
3bb8443b-c5be-4bd9-a3ee-22a3f6ccb958,2023-08-08,Deposit,2829.34,ACCT-6901,Deposit - Services,XYZ Tech Solutions
1f0d39da-f235-493d-8e36-73a6a91ec7a4,2023-08-08,Purchase,1894.66,WRONG-528,Purchase - Miscellaneous,XYZ Tech Solutions
ba37fec6-0640-4728-82ef-176b45ac07fd,2023-08-08,Transfer,3394.8,ACCT-2605,Transfer - Equipment,123 Cleaning Services
1c031507-e939-4fe2-833a-ea1649791acf,2023-08-08,Withdrawal,1832.64,ACCT-3418,Withdrawal - Miscellaneous,XYZ Tech Solutions
3f1a9bdc-0b05-4b5e-81c1-8fbfd2ccaf50,2023-08-10,Payment,3246.63,ACCT-6124,Payment - Office Supplies,ABC Office Supplies
f2a43e35-00eb-4f13-98ce-ee8ead060984,2023-08-11,Transfer,4247.48,ACCT-7024,Transfer - Office Supplies,ABC Office Supplies
c8a65144-445e-44d0-9f1f-aee3ee18ffdf,2023-08-11,Withdrawal,3300.0,ACCT-6164,Withdrawal - Equipment,123 Cleaning Services
69b6d62b-c568-40ef-8f3d-829120700d76,2023-08-11,Payment,6860.05,ACCT-1774,Payment - Office Supplies,123 Cleaning Services
88bd5384-1ab2-4b5f-8d48-0e018eddb3d2,2023-08-12,Purchase,1874.59,ACCT-6569,Purchase - Equipment,XYZ Tech Solutions
9f9eb1fe-881e-48c2-a9f2-c1699cfca125,2023-08-13,Withdrawal,1086.92,ACCT-5703,Withdrawal - Office Supplies,123 Cleaning Services
570d307d-8a03-4ffd-a122-506f159d04c2,2023-08-13,Deposit,8629.39,ACCT-3410,Deposit - Services,XYZ Tech Solutions
8aeca02f-d425-4dea-8f64-733c206a62ca,2023-08-13,Withdrawal,1184.37,ACCT-5264,Withdrawal - Equipment,XYZ Tech Solutions
1326d41e-b425-4ef1-82b1-11fe3cf9bae3,2023-08-14,Payment,1180.33,ACCT-3793,Payment - Miscellaneous,XYZ Tech Solutions
f6c41f42-d548-4b0b-ad29-c8899632ba46,2023-08-15,Payment,505.91,ACCT-1974,Monthly Utility Bill,City Power & Utilities
bc570c62-8959-42e7-8c2c-7f140a03f644,2023-08-15,Deposit,3467.56,ACCT-4220,Deposit - Services,123 Cleaning Services
27a98161-ff79-40eb-a92a-8cf34dc92e91,2023-08-15,Withdrawal,3401.1747,ACCT-4329,Withdrawal - Office Supplies,123 Cleaning Services
1cf8736d-4ff9-4b17-8ec8-24d8f482292a,2023-08-15,Payment,1605.26,ACCT-7627,Payment - Miscellaneous,ABC Office Supplies
cb87478b-1597-46f7-b584-29e31013fe41,2023-08-16,Deposit,1114.53,ACCT-1319,Deposit - Services,ABC Office Supplies
db0429a4-a2cc-42b2-8242-ea2c5b713210,2023-08-16,Withdrawal,3988.02,ACCT-1217,Withdrawal - Miscellaneous,ABC Office Supplies
19c44b8c-1b9a-45ed-8e44-f3708e96b90e,2023-08-17,Payment,4684.16,ACCT-8547,Payment - Equipment,ABC Office Supplies
43821ca0-52af-4a81-96a8-feebea96a290,2023-08-17,Payment,1879.04,ACCT-6327,Payment - Office Supplies,123 Cleaning Services
4d0ff999-99b0-4006-9c73-1bd6cdc5f248,2023-08-18,Purchase,7722.41,ACCT-8299,Purchase - Office Supplies,123 Cleaning Services
51f83c2a-553f-48a0-974a-450ca1fe807f,2023-08-18,Transfer,3468.39,ACCT-4876,Transfer - Equipment,ABC Office Supplies
1539b1d3-c6b3-4056-b8ea-ad4b9d249d37,2023-08-18,Withdrawal,3923.0,ACCT-3863,Withdrawal - Office Supplies,ABC Office Supplies
306bc153-fc0c-4908-9b1e-a901f14ad777,2023-08-18 00:32,Transfer,3468.39,ACCT-4876,Transfer - Equipment,ABC Office Supplies
026f1411-11cf-4f78-a803-4eeb6fa63772,2023-08-20,Payment,2293.39,ACCT-4328,Payment - Office Supplies,XYZ Tech Solutions
8901945e-3a59-473c-9797-0dedced8eb52,2023-08-20,Withdrawal,3570.28,ACCT-8418,Withdrawal - Services,ABC Office Supplies
b107cd49-3796-4741-bae3-8f7cf5c91652,2023-08-20,Deposit,4388.09,ACCT-6311,Deposit - Services,ABC Office Supplies
4346461f-e2b8-4d03-aadb-08fa11724c03,2023-08-20,Purchase,84641.04,ACCT-1603,Purchase - Equipment,XYZ Tech Solutions
223f0fa9-3c0c-45e8-9a59-1e581c82d6b4,2023-08-21,Deposit,2883.32,ACCT-7350,Deposit - Services,ABC Office Supplies
032cab14-5106-43e0-8dc5-4798d6525a3c,2023-08-21,Deposit,2691.14,ACCT-3833,Deposit - Miscellaneous,ABC Office Supplies
9a75f4a1-2835-4c87-bab5-e83661eaee12,2023-08-21,Purchase,4184.63,ACCT-9367,Purchase - Office Supplies,ABC Office Supplies
0a64f280-27b4-4330-bd74-f5efe429a4ee,2023-08-22,Deposit,2946.76,ACCT-6829,Deposit - Miscellaneous,ABC Office Supplies
b2d050dd-5dc3-435e-930e-0a7d9719b06a,2023-08-23,Deposit,2925.4,ACCT-3354,Deposit - Services,ABC Office Supplies
6abc1917-e2d5-403a-ad9d-2951443d9406,2023-08-23,Transfer,1190.78,ACCT-3129,Transfer - Services,123 Cleaning Services
14c2f4b6-02ad-4b3b-b619-d418f7d29467,2023-08-23,Withdrawal,4733.93,ACCT-3410,Withdrawal - Miscellaneous,XYZ Tech Solutions
6189f419-5970-440f-a57e-d6ec815a38b7,2023-08-23,Payment,2094.58,ACCT-5478,Payment - Miscellaneous,XYZ Tech Solutions
a5350d7e-c054-4171-8ec5-be3a92722f60,2023-08-24,Withdrawal,1333.74,ACCT-4918,Withdrawal - Miscellaneous,123 Cleaning Services
572140e4-8731-49ab-889e-c2b5d8d3c080,2023-08-24,Deposit,1576.4,ACCT-2422,Deposit - Equipment,XYZ Tech Solutions
5ed9f00e-f1e1-4710-8014-8352d2b774a7,2023-08-24,Purchase,1419.55,ACCT-3807,Purchase - Miscellaneous,XYZ Tech Solutions
6a11fc53-5d77-4e50-b80f-b467fb52149a,2023-08-24,Payment,1189.48,ACCT-4084,Payment - Miscellaneous,ABC Office Supplies
3c3c2ee2-6592-40ec-98cf-b561fcc597b2,2023-08-24,Withdrawal,3533.54,ACCT-1265,Withdrawal - Services,XYZ Tech Solutions
851c9bb3-5c5f-4623-8b4b-22a53b3fec3e,2023-08-24,Transfer,3280.71,ACCT-3638,Transfer - Equipment,ABC Office Supplies
f49f6e19-042f-452b-b999-d8b0c34a4da5,2023-08-25,Transfer,7555.1949,ACCT-1959,Transfer - Office Supplies,ABC Office Supplies
1ab5dfad-45d9-40bf-b994-3534bb4d9a59,2023-08-26,Transfer,1780.5,ACCT-2428,Transfer - Equipment,XYZ Tech Solutions
5e1cb06f-76b2-4e61-94c7-e4227ed4a57b,2023-08-26,Transfer,1499.55,ACCT-2133,Transfer - Miscellaneous,XYZ Tech Solutions
7180bfbf-81f9-499d-951b-4baf2ab3350b,2023-08-27,Transfer,5511.15,ACCT-7727,Transfer - Miscellaneous,XYZ Tech Solutions
443a3f19-f0a8-4724-a54c-5753b92649a9,2023-08-27,Deposit,9013.81,ACCT-3844,Withdrawal - Miscellaneous,XYZ Tech Solutions
d151b79f-e342-401e-abbf-90dc32a86094,2023-08-28,Purchase,2824.6,ACCT-8208,Purchase - Miscellaneous,XYZ Tech Solutions
e12bc2e6-c544-4b63-a2bf-2dd44c7bc114,2023-08-28,Transfer,5661.097199999999,ACCT-3960,Transfer - Office Supplies,123 Cleaning Services
d35a3e53-8d47-416b-bb38-b6d39e4cf75f,2023-08-28,Payment,1742.95,ACCT-2661,Payment - Equipment,123 Cleaning Services
ffa5cf7f-4bac-4855-ac75-bd97a5f8b4e2,2023-08-28,Purchase,7419.3,ACCT-1266,Purchase - Miscellaneous,123 Cleaning Services
034aa83a-1674-466f-849b-b8867f0fce00,2023-08-28,Purchase,8654.83,ACCT-9010,Purchase - Services,XYZ Tech Solutions
dd9f3d86-d2ca-4542-b3a1-3e2e7922d904,2023-08-29,Deposit,6855.85,ACCT-1870,Deposit - Miscellaneous,ABC Office Supplies
2c17a453-9a82-4677-b034-80947280bf59,2023-08-30,Purchase,3147.5421449999994,ACCT-7315,Purchase - Miscellaneous,123 Cleaning Services
fd1b9d8b-e961-4859-a896-803bf472ae49,2023-08-30,Purchase,1655.01,ACCT-3448,Purchase - Equipment,ABC Office Supplies
46e47665-31ac-4819-8144-8c3915337722,2023-08-31,Purchase,2251.86,ACCT-2593,Purchase - Miscellaneous,XYZ Tech Solutions
ed726184-75b9-4233-86a3-a53ccdc01ed1,2023-08-31,Deposit,1446.03,ACCT-4251,Deposit - Office Supplies,XYZ Tech Solutions
f2696178-ad9a-4189-8a9a-f8e078c57b36,2023-08-31,Purchase,1972.63,ACCT-7422,Purchase - Miscellaneous,XYZ Tech Solutions
6e588d0a-9b2b-42d7-9472-e6cd94dab9dc,2023-08-31,Deposit,5512.01,ACCT-5603,Deposit - Services,123 Cleaning Services
f054e14d-e77b-44c2-98f7-965b4385490a,2023-09-01,Payment,2030.35,ACCT-7979,Office Rent,Prime Office Rentals
1be22152-d3ca-4e40-9108-f2249a14dcc3,2023-09-01,Withdrawal,1856.62,ACCT-7344,Withdrawal - Office Supplies,123 Cleaning Services
fc0d28d4-1464-42db-8ff8-b9e941f385e2,2023-09-02,Purchase,4966.1,ACCT-8951,Purchase - Equipment,123 Cleaning Services
a8157715-2717-4de8-a031-f0ab21650661,2023-09-02,Payment,2602.18,ACCT-9335,Payment - Office Supplies,123 Cleaning Services
61cc8747-3cf5-43f5-9daf-be4db9afa799,2023-09-03,Transfer,1237.14,ACCT-8086,Transfer - Services,XYZ Tech Solutions
2f442497-b45d-4910-bf6c-b448bb56b605,2023-09-03,Payment,1937.4696,ACCT-9198,Payment - Miscellaneous,ABC Office Supplies
75695656-1006-4f81-97cb-bab909d822e9,2023-09-03,Purchase,1936.87,ACCT-4727,Purchase - Equipment,XYZ Tech Solutions
ca253c91-3794-420f-97c9-a15976f526b2,2023-09-03,Purchase,1271.96,ACCT-1432,Purchase - Miscellaneous,123 Cleaning Services
45b84532-df67-49d0-882a-fcf148d77058,2023-09-03,Payment,4784.91,ACCT-1921,Client Entertainment,Gourmet Restaurant
b9b5a863-386b-4a27-b6f1-d7ee928aa1b4,2023-09-03,Transfer,8222.23,ACCT-5230,Transfer - Miscellaneous,123 Cleaning Services
a9918fdc-fcd0-4b7a-9206-76a939e37755,2023-09-03,Purchase,8432.13,ACCT-6677,Purchase - Miscellaneous,123 Cleaning Services
5f6c57c1-98dd-4e5a-aa0b-0d47da4504e4,2023-09-03,Deposit,5367.7,ACCT-3873,Deposit - Services,ABC Office Supplies
74810ddb-db91-4521-9b75-83bc6862ea91,2023-09-04,Transfer,1025.12,ACCT-4506,Transfer - Miscellaneous,ABC Office Supplies
a64c2131-4d26-4bf0-81e3-f18983e38302,2023-09-04,Purchase,3966.67,ACCT-1761,Purchase - Services,XYZ Tech Solutions
779e70d2-f2ea-45ea-9266-35acca7671bf,2023-09-04,Transfer,8938.73,ACCT-1856,Transfer - Services,XYZ Tech Solutions
0d89f38f-804c-4331-ac53-a15daf6ef252,2023-09-04,Payment,1598.02,ACCT-1907,Payment - Office Supplies,ABC Office Supplies
87a9b89c-e743-4d8d-8d31-30c881e8f4ef,2023-09-05,Payment,9100.81,ACCT-8036,Payment - Equipment,ABC Office Supplies
721285cf-552b-4eae-a8d2-f30852a3d0bf,2023-09-05,Deposit,61476.0,ACCT-4747,Deposit - Equipment,ABC Office Supplies
dd936c6b-0ae9-4f49-a570-ae11aa051251,2023-09-06,Payment,5970.5316,ACCT-3226,Payment - Services,XYZ Tech Solutions
5f53854f-c00d-4394-abc3-718d5e9a3750,2023-09-06,Payment,2608.77,ACCT-9987,Payment - Equipment,ABC Office Supplies
d7f2685e-b89d-46e8-bfc9-97803997c381,2023-09-07,Purchase,4204.85,ACCT-6101,Purchase - Office Supplies,XYZ Tech Solutions
22ad1b40-1273-440c-9274-f13326deaa7a,2023-09-07,Purchase,3232.84,ACCT-9685,Purchase - Equipment,123 Cleaning Services
4c1b04b0-2471-42fe-b044-ee819b6ca5df,2023-09-08,Deposit,1380.76,ACCT-7802,Deposit - Miscellaneous,123 Cleaning Services
6a76a715-c0e2-4429-8054-539ddcbe1714,2023-09-08,Purchase,3292.21,ACCT-6663,Purchase - Services,ABC Office Supplies
a11d021c-52c3-4ffd-b3ee-90b2ae6aaac5,2023-09-08,Withdrawal,2502.46,ACCT-8688,Withdrawal - Miscellaneous,XYZ Tech Solutions
c2600349-9e22-4921-bbd4-69d8a22bf045,2023-09-09,Purchase,3659.37,ACCT-8480,Purchase - Services,XYZ Tech Solutions
84cc02aa-d1b8-4609-a757-98b39ab676bd,2023-09-09,Purchase,8669.85,ACCT-9663,Purchase - Miscellaneous,ABC Office Supplies
b164bc7f-c5ba-490d-937e-d7e3a96515e0,2023-09-10,Payment,5337.36,ACCT-4474,Payment - Services,ABC Office Supplies
ed75c259-9724-4ea1-b35e-73002a29d483,2023-09-11,Withdrawal,9446.537033999999,ACCT-3525,Withdrawal - Miscellaneous,123 Cleaning Services
8ad758bd-1630-4354-9be2-4f5bf470a17a,2023-09-12,Deposit,1150.17,ACCT-6921,Deposit - Miscellaneous,123 Cleaning Services
3c1e6231-d108-4181-9879-8af255457c05,2023-09-12,Deposit,9138.79,ACCT-5690,Deposit - Equipment,123 Cleaning Services
6722f71e-eb0c-4885-8314-406d7cca0465,2023-09-13,Withdrawal,67523.47,ACCT-6940,Withdrawal - Equipment,ABC Office Supplies
06682cf4-a39f-423f-a43e-459395523999,2023-09-13,Transfer,1686.73,ACCT-4417,Transfer - Office Supplies,123 Cleaning Services
ffbf8569-9de1-46cd-9620-c55f834bbb79,2023-09-13,Deposit,4333.72,ACCT-6456,Deposit - Office Supplies,123 Cleaning Services
b39d8b93-2699-464a-8abb-d7e10a7af6cf,2023-09-14,Transfer,2354.63,ACCT-3926,Transfer - Equipment,XYZ Tech Solutions
9f1813b4-41a5-43c9-994c-0576758d8e07,2023-09-14,Transfer,5226.53,ACCT-5303,Transfer - Miscellaneous,123 Cleaning Services
c840c89a-8540-4946-bb40-0be8256691b5,2023-09-15,Payment,508.56,ACCT-8623,Monthly Utility Bill,City Power & Utilities
c9f827a6-6ad2-4b34-91e7-a6d1f6641086,2023-09-15,Deposit,5697.81,ACCT-7659,Deposit - Miscellaneous,XYZ Tech Solutions
11d65a58-4301-434f-98b5-9e2faa778038,2023-09-15,Deposit,4146.44,ACCT-6567,Deposit - Miscellaneous,ABC Office Supplies
76715080-3986-4759-bab5-f5fde90fca36,2023-09-15,Withdrawal,2126.34,ACCT-8781,Withdrawal - Services,123 Cleaning Services
6e77a600-2bf3-4d4b-948a-64d80621b76f,2023-09-15,Transfer,1949.25,ACCT-9247,Transfer - Equipment,XYZ Tech Solutions
a3f98d7d-3074-47f6-af36-09d0bfd6b717,2023-09-15 00:21,Deposit,5697.81,ACCT-7659,Deposit - Miscellaneous,XYZ Tech Solutions
2d8e381b-11f0-4bbf-bfab-dc9957a0cb53,2023-09-16,Deposit,1239.94,ACCT-8388,Deposit - Services,XYZ Tech Solutions
a2edba0c-2902-41f0-9767-652cdfe35348,2023-09-16,Deposit,3087.76,ACCT-8501,Deposit - Equipment,XYZ Tech Solutions
6d37d9c3-4a80-488e-8280-bc5cf5459876,2023-09-16,Deposit,5116.6,ACCT-3140,Deposit - Services,123 Cleaning Services
7a13eceb-efe2-4493-9400-b22e614ff121,2023-09-17,Deposit,2121.24,ACCT-1235,Deposit - Equipment,XYZ Tech Solutions
f36635f1-0bfa-432f-822a-ae097add9c22,2023-09-17,Transfer,1900.0,ACCT-7148,Transfer - Miscellaneous,XYZ Tech Solutions
d94a434c-29e4-40b4-acc0-c45b2b874857,2023-09-17,Deposit,6039.26,ACCT-8892,Deposit - Miscellaneous,123 Cleaning Services
3d7fd49c-0d7b-4893-9508-420e710a9096,2023-09-18,Purchase,3838.86,ACCT-3702,Purchase - Services,XYZ Tech Solutions
44461c38-e785-4132-b2df-942afee85938,2023-09-18,Transfer,8385.91,ACCT-4255,Transfer - Services,123 Cleaning Services
e82c8799-688a-427e-8000-7acb6bb73d73,2023-09-18,Purchase,7565.07,ACCT-4725,Purchase - Equipment,ABC Office Supplies
ac1592da-c071-493c-82b4-2f703376d128,2023-09-19,Transfer,1675.48,ACCT-5347,Transfer - Office Supplies,ABC Office Supplies
14b181b1-9a1a-48c5-b955-dd892ddbc0ac,2023-09-19,Payment,1830.83,ACCT-1464,Payment - Equipment,XYZ Tech Solutions
935afacb-c4d4-467c-9496-0cf228af54e5,2023-09-19,Deposit,2951.87,ACCT-9611,Deposit - Miscellaneous,123 Cleaning Services
444f6b05-9386-4c96-8298-392678697a32,2023-09-19,Purchase,1197.13,ACCT-8079,Purchase - Office Supplies,123 Cleaning Services
4a83cf84-437a-4b5f-b905-b3b51ef8b2c8,2023-09-20,Purchase,2865.83,ACCT-5626,Purchase - Miscellaneous,123 Cleaning Services
6c939955-561d-4b06-a326-3876a68b998c,2023-09-21,Transfer,3000.0,ACCT-8729,Transfer - Services,123 Cleaning Services
22e0e19b-2ea3-492a-b72f-6cb61842b618,2023-09-21,Purchase,1363.59,ACCT-6513,Purchase - Office Supplies,123 Cleaning Services
67c789a8-9675-408c-aa73-a0acef606e21,2023-09-21,Transfer,1976.45,ACCT-5947,Transfer - Office Supplies,123 Cleaning Services
96a505dc-47a1-4e24-8d21-12901a9e3cba,2023-09-21,Payment,6236.89,ACCT-5262,Payment - Office Supplies,XYZ Tech Solutions
a2173035-1e44-4894-af7c-dea10a8c4bb1,2023-09-22,Purchase,4386.85,ACCT-1238,Purchase - Services,123 Cleaning Services
3d44562d-cfaa-442d-9b47-41c9ba3a6d6a,2023-09-22,Withdrawal,2987.87,ACCT-4864,Withdrawal - Services,123 Cleaning Services
b455bff0-7be0-4714-93ac-455d02dbb27c,2023-09-22,Payment,2477.53,ACCT-8994,Payment - Office Supplies,XYZ Tech Solutions
0df17fc7-8668-4495-905d-07120f5999b9,2023-09-22,Transfer,9785.16,ACCT-1833,Transfer - Services,XYZ Tech Solutions
8a4fe23a-6d0a-4638-94fc-5496a17c1aba,2023-09-22,Purchase,1831.6584,ACCT-8307,Purchase - Office Supplies,ABC Office Supplies
3cdcced5-466a-4a77-852f-37cd1ee2413e,2023-09-22,Payment,5011.55,ACCT-3694,Payment - Services,123 Cleaning Services
90a65852-d0a9-4f89-b3c8-16132b4da465,2023-09-22,Transfer,9740.64,ACCT-3248,Transfer - Miscellaneous,ABC Office Supplies
b492ebef-02b9-48a8-a667-7a81ac50c97e,2023-09-22,Purchase,1893.72,ACCT-4191,Purchase - Miscellaneous,123 Cleaning Services
b694b148-1da6-4ee6-a79c-7ad4a919c228,2023-09-23,Payment,6383.25,ACCT-6674,Payment - Services,ABC Office Supplies
b76d2e34-91f8-4346-a904-b2f8532e0f85,2023-09-23,Withdrawal,4644.56,ACCT-8582,Withdrawal - Services,123 Cleaning Services
df1ad9e7-d249-4731-9379-041621b352cf,2023-09-23,Deposit,1539.18,ACCT-9636,Deposit - Services,ABC Office Supplies
2fa7400a-86f6-439a-b2e1-b732d689b44c,2023-09-24,Deposit,5774.63,ACCT-4190,Deposit - Office Supplies,XYZ Tech Solutions
4b0421fb-98b1-4eee-a615-28da4bb28502,2023-09-25,Deposit,7129.78,ACCT-5412,Deposit - Equipment,ABC Office Supplies
359303f4-bc57-4e23-862c-4d0691b7ab07,2023-09-25,Purchase,1043.27,ACCT-5956,Purchase - Office Supplies,123 Cleaning Services
9f5aad11-36e6-4831-ac0e-7063111f6c64,2023-09-26,Purchase,1703.99,WRONG-388,Purchase - Office Supplies,123 Cleaning Services
8f0b15e4-2f8f-490f-a603-2285052bfafe,2023-09-26,Deposit,2790.68,ACCT-6012,Deposit - Miscellaneous,123 Cleaning Services
7dbedc06-bd64-4a26-8c52-824dd0990d6f,2023-09-27,Deposit,1931.37,ACCT-3403,Deposit - Miscellaneous,XYZ Tech Solutions
9a74888f-d135-44af-b0ed-e04e758cdbc9,2023-09-27,Purchase,5348.74,ACCT-7386,Purchase - Equipment,XYZ Tech Solutions
2702aa90-2a7c-4a28-b0c2-dc33fc8197b1,2023-09-27 00:47,Purchase,5348.74,ACCT-7386,Purchase - Equipment,XYZ Tech Solutions
8e55e70c-0f78-46e0-899c-4e0d4f14eb54,2023-09-28,Withdrawal,5137.39,ACCT-5577,Withdrawal - Miscellaneous,XYZ Tech Solutions
6e3e07b9-44a0-4ef1-89a4-8b8c00e0f934,2023-09-28,Deposit,1021.39,ACCT-8561,Deposit - Services,ABC Office Supplies
3a8ed6a8-31be-4bf9-826a-b00c6967bd1e,2023-09-28,Withdrawal,5128.33,ACCT-9887,Withdrawal - Equipment,123 Cleaning Services
